test,item,score,speaker_name,speaker_style,speaker,speaker_gender,speaker_age,rater,rater_gender,rater_age
132,43,3,tuvei,intense,3235,M.s,37,167,F.r,63
132,44,2,deane,calm,3236,F.s,23,167,F.r,63
132,45,1,povei,intense,3237,M.s,31,167,F.r,63
132,46,2,lerea,calm,3238,F.s,30,167,F.r,63
132,47,4,raard,calm,3239,M.s,46,167,F.r,63
132,48,2,paann,calm,3240,F.s,69,167,F.r,63
132,49,3,taarn,intense,3241,M.s,35,167,F.r,63
132,50,4,krpir,calm,3242,F.s,31,167,F.r,63
132,51,2,rachr,intense,3243,M.s,30,167,F.r,63
132,52,5,pamer,intense,3244,F.s,50,167,F.r,63
132,53,1,auerk,calm,3245,M.s,50,167,F.r,63
132,54,4,mxmer,intense,3246,F.s,19,167,F.r,63
132,55,3,laerk,calm,3247,M.s,44,167,F.r,63
132,56,5,pxeli,intense,3248,F.s,31,167,F.r,63
132,57,2,saerk,calm,3249,M.s,41,167,F.r,63
132,58,1,reeli,intense,3250,F.s,44,167,F.r,63
132,59,5,mafra,calm,3251,M.s,20,167,F.r,63
132,60,4,kleva,calm,3252,F.s,43,167,F.r,63
132,1,2,anago,calm,3193,M.s,48,203,F.r,49
132,2,5,vaait,intense,3194,F.s,57,203,F.r,49
132,3,1,erand,intense,3195,M.s,44,203,F.r,49
132,4,1,paann,intense,3196,F.s,69,203,F.r,49
132,5,5,prjaa,intense,3197,M.s,39,203,F.r,49
132,6,1,pxeli,calm,3198,F.s,31,203,F.r,49
132,7,2,rachr,calm,3199,M.s,30,203,F.r,49
132,8,4,ktele,intense,3200,F.s,45,203,F.r,49
132,9,3,taarn,calm,3201,M.s,35,203,F.r,49
132,10,1,marii,calm,3202,F.s,38,203,F.r,49
132,11,2,ojand,intense,3203,M.s,37,203,F.r,49
132,12,4,deane,intense,3204,F.s,23,203,F.r,49
132,13,6,tuvei,calm,3205,M.s,37,203,F.r,49
132,14,6,lerea,intense,3206,F.s,30,203,F.r,49
132,15,6,raard,intense,3207,M.s,46,203,F.r,49
132,16,3,tapir,calm,3208,F.s,53,203,F.r,49
132,17,6,revel,calm,3209,M.s,39,203,F.r,49
132,18,1,reeli,calm,3210,F.s,44,203,F.r,49
132,19,1,raand,intense,3211,M.s,50,203,F.r,49
132,20,1,krpir,intense,3212,F.s,31,203,F.r,49
132,21,4,mafra,intense,3213,M.s,20,203,F.r,49
132,22,3,pueli,intense,3214,F.s,37,203,F.r,49
132,23,2,povei,calm,3215,M.s,31,203,F.r,49
132,24,6,pomir,intense,3216,F.s,38,203,F.r,49
132,25,3,laerk,intense,3217,M.s,44,203,F.r,49
132,26,2,pamer,calm,3218,F.s,50,203,F.r,49
132,27,1,saerk,intense,3219,M.s,41,203,F.r,49
132,28,3,mxmer,calm,3220,F.s,19,203,F.r,49
132,29,2,auerk,intense,3221,M.s,50,203,F.r,49
132,30,5,kleva,intense,3222,F.s,43,203,F.r,49
132,31,2,anago,intense,3223,M.s,48,203,F.r,49
132,32,2,pueli,calm,3224,F.s,37,203,F.r,49
132,33,6,ojand,calm,3225,M.s,37,203,F.r,49
132,34,4,marii,intense,3226,F.s,38,203,F.r,49
132,35,5,erand,calm,3227,M.s,44,203,F.r,49
132,36,6,ktele,calm,3228,F.s,45,203,F.r,49
132,37,2,revel,intense,3229,M.s,39,203,F.r,49
132,38,4,tapir,intense,3230,F.s,53,203,F.r,49
132,39,4,prjaa,calm,3231,M.s,39,203,F.r,49
132,40,3,vaait,calm,3232,F.s,57,203,F.r,49
132,41,5,raand,calm,3233,M.s,50,203,F.r,49
132,42,6,pomir,calm,3234,F.s,38,203,F.r,49
132,43,3,tuvei,intense,3235,M.s,37,203,F.r,49
132,44,5,deane,calm,3236,F.s,23,203,F.r,49
132,45,2,povei,intense,3237,M.s,31,203,F.r,49
132,46,2,lerea,calm,3238,F.s,30,203,F.r,49
132,47,5,raard,calm,3239,M.s,46,203,F.r,49
132,48,2,paann,calm,3240,F.s,69,203,F.r,49
132,49,6,taarn,intense,3241,M.s,35,203,F.r,49
132,50,6,krpir,calm,3242,F.s,31,203,F.r,49
132,51,3,rachr,intense,3243,M.s,30,203,F.r,49
132,52,2,pamer,intense,3244,F.s,50,203,F.r,49
132,53,3,auerk,calm,3245,M.s,50,203,F.r,49
132,54,4,mxmer,intense,3246,F.s,19,203,F.r,49
132,55,1,laerk,calm,3247,M.s,44,203,F.r,49
132,56,2,pxeli,intense,3248,F.s,31,203,F.r,49
132,57,2,saerk,calm,3249,M.s,41,203,F.r,49
132,58,1,reeli,intense,3250,F.s,44,203,F.r,49
132,59,3,mafra,calm,3251,M.s,20,203,F.r,49
132,60,5,kleva,calm,3252,F.s,43,203,F.r,49
132,1,3,anago,calm,3193,M.s,48,224,M.r,42
132,2,5,vaait,intense,3194,F.s,57,224,M.r,42
132,3,2,erand,intense,3195,M.s,44,224,M.r,42
132,4,2,paann,intense,3196,F.s,69,224,M.r,42
132,5,3,prjaa,intense,3197,M.s,39,224,M.r,42
132,6,5,pxeli,calm,3198,F.s,31,224,M.r,42
132,7,4,rachr,calm,3199,M.s,30,224,M.r,42
132,8,4,ktele,intense,3200,F.s,45,224,M.r,42
132,9,3,taarn,calm,3201,M.s,35,224,M.r,42
132,10,3,marii,calm,3202,F.s,38,224,M.r,42
132,11,4,ojand,intense,3203,M.s,37,224,M.r,42
132,12,3,deane,intense,3204,F.s,23,224,M.r,42
132,13,3,tuvei,calm,3205,M.s,37,224,M.r,42
132,14,4,lerea,intense,3206,F.s,30,224,M.r,42
132,15,2,raard,intense,3207,M.s,46,224,M.r,42
132,16,2,tapir,calm,3208,F.s,53,224,M.r,42
132,17,2,revel,calm,3209,M.s,39,224,M.r,42
132,18,4,reeli,calm,3210,F.s,44,224,M.r,42
132,19,5,raand,intense,3211,M.s,50,224,M.r,42
132,20,2,krpir,intense,3212,F.s,31,224,M.r,42
132,21,1,mafra,intense,3213,M.s,20,224,M.r,42
132,22,2,pueli,intense,3214,F.s,37,224,M.r,42
132,23,2,povei,calm,3215,M.s,31,224,M.r,42
132,24,5,pomir,intense,3216,F.s,38,224,M.r,42
132,25,2,laerk,intense,3217,M.s,44,224,M.r,42
132,26,3,pamer,calm,3218,F.s,50,224,M.r,42
132,27,3,saerk,intense,3219,M.s,41,224,M.r,42
132,28,1,mxmer,calm,3220,F.s,19,224,M.r,42
132,29,5,auerk,intense,3221,M.s,50,224,M.r,42
132,30,4,kleva,intense,3222,F.s,43,224,M.r,42
132,31,2,anago,intense,3223,M.s,48,224,M.r,42
132,32,3,pueli,calm,3224,F.s,37,224,M.r,42
132,33,3,ojand,calm,3225,M.s,37,224,M.r,42
132,34,2,marii,intense,3226,F.s,38,224,M.r,42
132,35,2,erand,calm,3227,M.s,44,224,M.r,42
132,36,2,ktele,calm,3228,F.s,45,224,M.r,42
132,37,3,revel,intense,3229,M.s,39,224,M.r,42
132,38,4,tapir,intense,3230,F.s,53,224,M.r,42
132,39,2,prjaa,calm,3231,M.s,39,224,M.r,42
132,40,5,vaait,calm,3232,F.s,57,224,M.r,42
132,41,4,raand,calm,3233,M.s,50,224,M.r,42
132,42,4,pomir,calm,3234,F.s,38,224,M.r,42
132,43,3,tuvei,intense,3235,M.s,37,224,M.r,42
132,44,5,deane,calm,3236,F.s,23,224,M.r,42
132,45,2,povei,intense,3237,M.s,31,224,M.r,42
132,46,3,lerea,calm,3238,F.s,30,224,M.r,42
132,47,1,raard,calm,3239,M.s,46,224,M.r,42
132,48,4,paann,calm,3240,F.s,69,224,M.r,42
132,49,4,taarn,intense,3241,M.s,35,224,M.r,42
132,50,3,krpir,calm,3242,F.s,31,224,M.r,42
132,51,2,rachr,intense,3243,M.s,30,224,M.r,42
132,52,3,pamer,intense,3244,F.s,50,224,M.r,42
132,53,3,auerk,calm,3245,M.s,50,224,M.r,42
132,54,2,mxmer,intense,3246,F.s,19,224,M.r,42
132,55,1,laerk,calm,3247,M.s,44,224,M.r,42
132,56,5,pxeli,intense,3248,F.s,31,224,M.r,42
132,57,2,saerk,calm,3249,M.s,41,224,M.r,42
132,58,4,reeli,intense,3250,F.s,44,224,M.r,42
132,59,1,mafra,calm,3251,M.s,20,224,M.r,42
132,60,3,kleva,calm,3252,F.s,43,224,M.r,42
132,1,1,anago,calm,3193,M.s,48,242,M.r,40
132,2,3,vaait,intense,3194,F.s,57,242,M.r,40
132,3,3,erand,intense,3195,M.s,44,242,M.r,40
132,4,1,paann,intense,3196,F.s,69,242,M.r,40
132,5,3,prjaa,intense,3197,M.s,39,242,M.r,40
132,6,3,pxeli,calm,3198,F.s,31,242,M.r,40
132,7,3,rachr,calm,3199,M.s,30,242,M.r,40
132,8,4,ktele,intense,3200,F.s,45,242,M.r,40
132,9,4,taarn,calm,3201,M.s,35,242,M.r,40
132,10,3,marii,calm,3202,F.s,38,242,M.r,40
132,11,3,ojand,intense,3203,M.s,37,242,M.r,40
132,12,3,deane,intense,3204,F.s,23,242,M.r,40
132,13,4,tuvei,calm,3205,M.s,37,242,M.r,40
132,14,3,lerea,intense,3206,F.s,30,242,M.r,40
132,15,3,raard,intense,3207,M.s,46,242,M.r,40
132,16,3,tapir,calm,3208,F.s,53,242,M.r,40
132,17,3,revel,calm,3209,M.s,39,242,M.r,40
132,18,1,reeli,calm,3210,F.s,44,242,M.r,40
132,19,2,raand,intense,3211,M.s,50,242,M.r,40
132,20,2,krpir,intense,3212,F.s,31,242,M.r,40
132,21,2,mafra,intense,3213,M.s,20,242,M.r,40
132,22,2,pueli,intense,3214,F.s,37,242,M.r,40
132,23,3,povei,calm,3215,M.s,31,242,M.r,40
132,24,2,pomir,intense,3216,F.s,38,242,M.r,40
132,25,2,laerk,intense,3217,M.s,44,242,M.r,40
132,26,3,pamer,calm,3218,F.s,50,242,M.r,40
132,27,2,saerk,intense,3219,M.s,41,242,M.r,40
132,28,4,mxmer,calm,3220,F.s,19,242,M.r,40
132,29,1,auerk,intense,3221,M.s,50,242,M.r,40
132,30,2,kleva,intense,3222,F.s,43,242,M.r,40
132,31,2,anago,intense,3223,M.s,48,242,M.r,40
132,32,3,pueli,calm,3224,F.s,37,242,M.r,40
132,33,3,ojand,calm,3225,M.s,37,242,M.r,40
132,34,2,marii,intense,3226,F.s,38,242,M.r,40
132,35,2,erand,calm,3227,M.s,44,242,M.r,40
132,36,2,ktele,calm,3228,F.s,45,242,M.r,40
132,37,2,revel,intense,3229,M.s,39,242,M.r,40
132,38,2,tapir,intense,3230,F.s,53,242,M.r,40
132,39,2,prjaa,calm,3231,M.s,39,242,M.r,40
132,40,2,vaait,calm,3232,F.s,57,242,M.r,40
132,41,3,raand,calm,3233,M.s,50,242,M.r,40
132,42,2,pomir,calm,3234,F.s,38,242,M.r,40
132,43,2,tuvei,intense,3235,M.s,37,242,M.r,40
132,44,3,deane,calm,3236,F.s,23,242,M.r,40
132,45,2,povei,intense,3237,M.s,31,242,M.r,40
132,46,3,lerea,calm,3238,F.s,30,242,M.r,40
132,47,3,raard,calm,3239,M.s,46,242,M.r,40
132,48,3,paann,calm,3240,F.s,69,242,M.r,40
132,49,3,taarn,intense,3241,M.s,35,242,M.r,40
132,50,3,krpir,calm,3242,F.s,31,242,M.r,40
132,51,2,rachr,intense,3243,M.s,30,242,M.r,40
132,52,2,pamer,intense,3244,F.s,50,242,M.r,40
132,53,3,auerk,calm,3245,M.s,50,242,M.r,40
132,54,3,mxmer,intense,3246,F.s,19,242,M.r,40
132,55,2,laerk,calm,3247,M.s,44,242,M.r,40
132,56,2,pxeli,intense,3248,F.s,31,242,M.r,40
132,57,3,saerk,calm,3249,M.s,41,242,M.r,40
132,58,1,reeli,intense,3250,F.s,44,242,M.r,40
132,59,2,mafra,calm,3251,M.s,20,242,M.r,40
132,60,4,kleva,calm,3252,F.s,43,242,M.r,40
132,1,5,anago,calm,3193,M.s,48,278,F.r,53
132,2,4,vaait,intense,3194,F.s,57,278,F.r,53
132,3,3,erand,intense,3195,M.s,44,278,F.r,53
132,4,1,paann,intense,3196,F.s,69,278,F.r,53
132,5,5,prjaa,intense,3197,M.s,39,278,F.r,53
132,6,5,pxeli,calm,3198,F.s,31,278,F.r,53
132,7,2,rachr,calm,3199,M.s,30,278,F.r,53
132,8,6,ktele,intense,3200,F.s,45,278,F.r,53
132,9,2,taarn,calm,3201,M.s,35,278,F.r,53
132,10,2,marii,calm,3202,F.s,38,278,F.r,53
132,11,1,ojand,intense,3203,M.s,37,278,F.r,53
132,12,1,deane,intense,3204,F.s,23,278,F.r,53
132,13,3,tuvei,calm,3205,M.s,37,278,F.r,53
132,14,3,lerea,intense,3206,F.s,30,278,F.r,53
132,15,4,raard,intense,3207,M.s,46,278,F.r,53
132,16,3,tapir,calm,3208,F.s,53,278,F.r,53
132,17,3,revel,calm,3209,M.s,39,278,F.r,53
132,18,3,reeli,calm,3210,F.s,44,278,F.r,53
132,19,1,raand,intense,3211,M.s,50,278,F.r,53
132,20,1,krpir,intense,3212,F.s,31,278,F.r,53
132,21,3,mafra,intense,3213,M.s,20,278,F.r,53
132,22,2,pueli,intense,3214,F.s,37,278,F.r,53
132,23,4,povei,calm,3215,M.s,31,278,F.r,53
132,24,2,pomir,intense,3216,F.s,38,278,F.r,53
132,25,2,laerk,intense,3217,M.s,44,278,F.r,53
132,26,5,pamer,calm,3218,F.s,50,278,F.r,53
132,27,1,saerk,intense,3219,M.s,41,278,F.r,53
132,28,2,mxmer,calm,3220,F.s,19,278,F.r,53
132,29,1,auerk,intense,3221,M.s,50,278,F.r,53
132,30,2,kleva,intense,3222,F.s,43,278,F.r,53
132,31,1,anago,intense,3223,M.s,48,278,F.r,53
132,32,4,pueli,calm,3224,F.s,37,278,F.r,53
132,33,5,ojand,calm,3225,M.s,37,278,F.r,53
132,34,2,marii,intense,3226,F.s,38,278,F.r,53
132,35,4,erand,calm,3227,M.s,44,278,F.r,53
132,36,4,ktele,calm,3228,F.s,45,278,F.r,53
132,37,1,revel,intense,3229,M.s,39,278,F.r,53
132,38,3,tapir,intense,3230,F.s,53,278,F.r,53
132,39,2,prjaa,calm,3231,M.s,39,278,F.r,53
132,40,3,vaait,calm,3232,F.s,57,278,F.r,53
132,41,4,raand,calm,3233,M.s,50,278,F.r,53
132,42,3,pomir,calm,3234,F.s,38,278,F.r,53
132,43,3,tuvei,intense,3235,M.s,37,278,F.r,53
132,44,2,deane,calm,3236,F.s,23,278,F.r,53
132,45,1,povei,intense,3237,M.s,31,278,F.r,53
132,46,3,lerea,calm,3238,F.s,30,278,F.r,53
132,47,3,raard,calm,3239,M.s,46,278,F.r,53
132,48,2,paann,calm,3240,F.s,69,278,F.r,53
132,49,5,taarn,intense,3241,M.s,35,278,F.r,53
132,50,3,krpir,calm,3242,F.s,31,278,F.r,53
132,51,1,rachr,intense,3243,M.s,30,278,F.r,53
132,52,4,pamer,intense,3244,F.s,50,278,F.r,53
132,53,3,auerk,calm,3245,M.s,50,278,F.r,53
132,54,2,mxmer,intense,3246,F.s,19,278,F.r,53
132,55,3,laerk,calm,3247,M.s,44,278,F.r,53
132,56,3,pxeli,intense,3248,F.s,31,278,F.r,53
132,57,2,saerk,calm,3249,M.s,41,278,F.r,53
132,58,1,reeli,intense,3250,F.s,44,278,F.r,53
132,59,3,mafra,calm,3251,M.s,20,278,F.r,53
132,60,5,kleva,calm,3252,F.s,43,278,F.r,53
132,1,5,anago,calm,3193,M.s,48,381,M.r,37
132,2,4,vaait,intense,3194,F.s,57,381,M.r,37
132,3,2,erand,intense,3195,M.s,44,381,M.r,37
132,4,3,paann,intense,3196,F.s,69,381,M.r,37
132,5,4,prjaa,intense,3197,M.s,39,381,M.r,37
132,6,3,pxeli,calm,3198,F.s,31,381,M.r,37
132,7,5,rachr,calm,3199,M.s,30,381,M.r,37
132,8,5,ktele,intense,3200,F.s,45,381,M.r,37
132,9,4,taarn,calm,3201,M.s,35,381,M.r,37
132,10,5,marii,calm,3202,F.s,38,381,M.r,37
132,11,3,ojand,intense,3203,M.s,37,381,M.r,37
132,12,2,deane,intense,3204,F.s,23,381,M.r,37
132,13,5,tuvei,calm,3205,M.s,37,381,M.r,37
132,14,5,lerea,intense,3206,F.s,30,381,M.r,37
132,15,4,raard,intense,3207,M.s,46,381,M.r,37
132,16,6,tapir,calm,3208,F.s,53,381,M.r,37
132,17,6,revel,calm,3209,M.s,39,381,M.r,37
132,18,6,reeli,calm,3210,F.s,44,381,M.r,37
132,19,2,raand,intense,3211,M.s,50,381,M.r,37
132,20,1,krpir,intense,3212,F.s,31,381,M.r,37
132,21,2,mafra,intense,3213,M.s,20,381,M.r,37
132,22,2,pueli,intense,3214,F.s,37,381,M.r,37
132,23,4,povei,calm,3215,M.s,31,381,M.r,37
132,24,3,pomir,intense,3216,F.s,38,381,M.r,37
132,25,4,laerk,intense,3217,M.s,44,381,M.r,37
132,26,7,pamer,calm,3218,F.s,50,381,M.r,37
132,27,2,saerk,intense,3219,M.s,41,381,M.r,37
132,28,5,mxmer,calm,3220,F.s,19,381,M.r,37
132,29,3,auerk,intense,3221,M.s,50,381,M.r,37
132,30,4,kleva,intense,3222,F.s,43,381,M.r,37
132,31,2,anago,intense,3223,M.s,48,381,M.r,37
132,32,4,pueli,calm,3224,F.s,37,381,M.r,37
132,33,7,ojand,calm,3225,M.s,37,381,M.r,37
132,34,3,marii,intense,3226,F.s,38,381,M.r,37
132,35,7,erand,calm,3227,M.s,44,381,M.r,37
132,36,7,ktele,calm,3228,F.s,45,381,M.r,37
132,37,2,revel,intense,3229,M.s,39,381,M.r,37
132,38,6,tapir,intense,3230,F.s,53,381,M.r,37
132,39,5,prjaa,calm,3231,M.s,39,381,M.r,37
132,40,6,vaait,calm,3232,F.s,57,381,M.r,37
132,41,6,raand,calm,3233,M.s,50,381,M.r,37
132,42,6,pomir,calm,3234,F.s,38,381,M.r,37
132,43,3,tuvei,intense,3235,M.s,37,381,M.r,37
132,44,4,deane,calm,3236,F.s,23,381,M.r,37
132,45,2,povei,intense,3237,M.s,31,381,M.r,37
132,46,5,lerea,calm,3238,F.s,30,381,M.r,37
132,47,6,raard,calm,3239,M.s,46,381,M.r,37
132,48,5,paann,calm,3240,F.s,69,381,M.r,37
132,49,6,taarn,intense,3241,M.s,35,381,M.r,37
132,50,4,krpir,calm,3242,F.s,31,381,M.r,37
132,51,2,rachr,intense,3243,M.s,30,381,M.r,37
132,52,4,pamer,intense,3244,F.s,50,381,M.r,37
132,53,5,auerk,calm,3245,M.s,50,381,M.r,37
132,54,2,mxmer,intense,3246,F.s,19,381,M.r,37
132,55,6,laerk,calm,3247,M.s,44,381,M.r,37
132,56,6,pxeli,intense,3248,F.s,31,381,M.r,37
132,57,5,saerk,calm,3249,M.s,41,381,M.r,37
132,58,3,reeli,intense,3250,F.s,44,381,M.r,37
132,59,5,mafra,calm,3251,M.s,20,381,M.r,37
132,60,6,kleva,calm,3252,F.s,43,381,M.r,37
132,1,5,anago,calm,3193,M.s,48,382,F.r,35
132,2,1,vaait,intense,3194,F.s,57,382,F.r,35
132,3,6,erand,intense,3195,M.s,44,382,F.r,35
132,4,1,paann,intense,3196,F.s,69,382,F.r,35
132,5,7,prjaa,intense,3197,M.s,39,382,F.r,35
132,6,7,pxeli,calm,3198,F.s,31,382,F.r,35
132,7,7,rachr,calm,3199,M.s,30,382,F.r,35
132,8,7,ktele,intense,3200,F.s,45,382,F.r,35
132,9,7,taarn,calm,3201,M.s,35,382,F.r,35
132,10,6,marii,calm,3202,F.s,38,382,F.r,35
132,11,7,ojand,intense,3203,M.s,37,382,F.r,35
132,12,2,deane,intense,3204,F.s,23,382,F.r,35
132,13,7,tuvei,calm,3205,M.s,37,382,F.r,35
132,14,3,lerea,intense,3206,F.s,30,382,F.r,35
132,15,5,raard,intense,3207,M.s,46,382,F.r,35
132,16,6,tapir,calm,3208,F.s,53,382,F.r,35
132,17,7,revel,calm,3209,M.s,39,382,F.r,35
132,18,7,reeli,calm,3210,F.s,44,382,F.r,35
132,19,5,raand,intense,3211,M.s,50,382,F.r,35
132,20,1,krpir,intense,3212,F.s,31,382,F.r,35
132,21,5,mafra,intense,3213,M.s,20,382,F.r,35
132,22,2,pueli,intense,3214,F.s,37,382,F.r,35
132,23,6,povei,calm,3215,M.s,31,382,F.r,35
132,24,5,pomir,intense,3216,F.s,38,382,F.r,35
132,25,5,laerk,intense,3217,M.s,44,382,F.r,35
132,26,7,pamer,calm,3218,F.s,50,382,F.r,35
132,27,5,saerk,intense,3219,M.s,41,382,F.r,35
132,28,7,mxmer,calm,3220,F.s,19,382,F.r,35
132,29,6,auerk,intense,3221,M.s,50,382,F.r,35
132,30,6,kleva,intense,3222,F.s,43,382,F.r,35
132,31,2,anago,intense,3223,M.s,48,382,F.r,35
132,32,6,pueli,calm,3224,F.s,37,382,F.r,35
132,33,7,ojand,calm,3225,M.s,37,382,F.r,35
132,34,1,marii,intense,3226,F.s,38,382,F.r,35
132,35,7,erand,calm,3227,M.s,44,382,F.r,35
132,36,7,ktele,calm,3228,F.s,45,382,F.r,35
132,37,5,revel,intense,3229,M.s,39,382,F.r,35
132,38,6,tapir,intense,3230,F.s,53,382,F.r,35
132,39,6,prjaa,calm,3231,M.s,39,382,F.r,35
132,40,6,vaait,calm,3232,F.s,57,382,F.r,35
132,41,7,raand,calm,3233,M.s,50,382,F.r,35
132,42,7,pomir,calm,3234,F.s,38,382,F.r,35
132,43,6,tuvei,intense,3235,M.s,37,382,F.r,35
132,44,4,deane,calm,3236,F.s,23,382,F.r,35
132,45,3,povei,intense,3237,M.s,31,382,F.r,35
132,46,7,lerea,calm,3238,F.s,30,382,F.r,35
132,47,7,raard,calm,3239,M.s,46,382,F.r,35
132,48,7,paann,calm,3240,F.s,69,382,F.r,35
132,49,7,taarn,intense,3241,M.s,35,382,F.r,35
132,50,7,krpir,calm,3242,F.s,31,382,F.r,35
132,51,3,rachr,intense,3243,M.s,30,382,F.r,35
132,52,7,pamer,intense,3244,F.s,50,382,F.r,35
132,53,7,auerk,calm,3245,M.s,50,382,F.r,35
132,54,6,mxmer,intense,3246,F.s,19,382,F.r,35
132,55,6,laerk,calm,3247,M.s,44,382,F.r,35
132,56,7,pxeli,intense,3248,F.s,31,382,F.r,35
132,57,7,saerk,calm,3249,M.s,41,382,F.r,35
132,58,6,reeli,intense,3250,F.s,44,382,F.r,35
132,59,7,mafra,calm,3251,M.s,20,382,F.r,35
132,60,7,kleva,calm,3252,F.s,43,382,F.r,35
132,1,2,anago,calm,3193,M.s,48,405,F.r,37
132,2,4,vaait,intense,3194,F.s,57,405,F.r,37
132,3,1,erand,intense,3195,M.s,44,405,F.r,37
132,4,1,paann,intense,3196,F.s,69,405,F.r,37
132,5,5,prjaa,intense,3197,M.s,39,405,F.r,37
132,6,2,pxeli,calm,3198,F.s,31,405,F.r,37
132,7,3,rachr,calm,3199,M.s,30,405,F.r,37
132,8,5,ktele,intense,3200,F.s,45,405,F.r,37
132,9,3,taarn,calm,3201,M.s,35,405,F.r,37
132,10,4,marii,calm,3202,F.s,38,405,F.r,37
132,11,1,ojand,intense,3203,M.s,37,405,F.r,37
132,12,3,deane,intense,3204,F.s,23,405,F.r,37
132,13,4,tuvei,calm,3205,M.s,37,405,F.r,37
132,14,3,lerea,intense,3206,F.s,30,405,F.r,37
132,15,4,raard,intense,3207,M.s,46,405,F.r,37
132,16,6,tapir,calm,3208,F.s,53,405,F.r,37
132,17,6,revel,calm,3209,M.s,39,405,F.r,37
132,18,4,reeli,calm,3210,F.s,44,405,F.r,37
132,19,2,raand,intense,3211,M.s,50,405,F.r,37
132,20,2,krpir,intense,3212,F.s,31,405,F.r,37
132,21,4,mafra,intense,3213,M.s,20,405,F.r,37
132,22,3,pueli,intense,3214,F.s,37,405,F.r,37
132,23,4,povei,calm,3215,M.s,31,405,F.r,37
132,24,3,pomir,intense,3216,F.s,38,405,F.r,37
132,25,2,laerk,intense,3217,M.s,44,405,F.r,37
132,26,6,pamer,calm,3218,F.s,50,405,F.r,37
132,27,2,saerk,intense,3219,M.s,41,405,F.r,37
132,28,2,mxmer,calm,3220,F.s,19,405,F.r,37
132,29,2,auerk,intense,3221,M.s,50,405,F.r,37
132,30,5,kleva,intense,3222,F.s,43,405,F.r,37
132,31,2,anago,intense,3223,M.s,48,405,F.r,37
132,32,5,pueli,calm,3224,F.s,37,405,F.r,37
132,33,6,ojand,calm,3225,M.s,37,405,F.r,37
132,34,3,marii,intense,3226,F.s,38,405,F.r,37
132,35,5,erand,calm,3227,M.s,44,405,F.r,37
132,36,4,ktele,calm,3228,F.s,45,405,F.r,37
132,37,2,revel,intense,3229,M.s,39,405,F.r,37
132,38,3,tapir,intense,3230,F.s,53,405,F.r,37
132,39,5,prjaa,calm,3231,M.s,39,405,F.r,37
132,40,5,vaait,calm,3232,F.s,57,405,F.r,37
132,41,6,raand,calm,3233,M.s,50,405,F.r,37
132,42,4,pomir,calm,3234,F.s,38,405,F.r,37
132,43,2,tuvei,intense,3235,M.s,37,405,F.r,37
132,44,4,deane,calm,3236,F.s,23,405,F.r,37
132,45,1,povei,intense,3237,M.s,31,405,F.r,37
132,46,2,lerea,calm,3238,F.s,30,405,F.r,37
132,47,2,raard,calm,3239,M.s,46,405,F.r,37
132,48,4,paann,calm,3240,F.s,69,405,F.r,37
132,49,3,taarn,intense,3241,M.s,35,405,F.r,37
132,50,6,krpir,calm,3242,F.s,31,405,F.r,37
132,51,2,rachr,intense,3243,M.s,30,405,F.r,37
132,52,4,pamer,intense,3244,F.s,50,405,F.r,37
132,53,4,auerk,calm,3245,M.s,50,405,F.r,37
132,54,1,mxmer,intense,3246,F.s,19,405,F.r,37
132,55,3,laerk,calm,3247,M.s,44,405,F.r,37
132,56,4,pxeli,intense,3248,F.s,31,405,F.r,37
132,57,5,saerk,calm,3249,M.s,41,405,F.r,37
132,58,3,reeli,intense,3250,F.s,44,405,F.r,37
132,59,4,mafra,calm,3251,M.s,20,405,F.r,37
132,60,4,kleva,calm,3252,F.s,43,405,F.r,37
132,1,5,anago,calm,3193,M.s,48,408,M.r,43
132,2,3,vaait,intense,3194,F.s,57,408,M.r,43
132,3,3,erand,intense,3195,M.s,44,408,M.r,43
132,4,1,paann,intense,3196,F.s,69,408,M.r,43
132,5,3,prjaa,intense,3197,M.s,39,408,M.r,43
132,6,5,pxeli,calm,3198,F.s,31,408,M.r,43
132,7,4,rachr,calm,3199,M.s,30,408,M.r,43
132,8,2,ktele,intense,3200,F.s,45,408,M.r,43
132,9,6,taarn,calm,3201,M.s,35,408,M.r,43
132,10,5,marii,calm,3202,F.s,38,408,M.r,43
132,11,5,ojand,intense,3203,M.s,37,408,M.r,43
132,12,5,deane,intense,3204,F.s,23,408,M.r,43
132,13,6,tuvei,calm,3205,M.s,37,408,M.r,43
132,14,3,lerea,intense,3206,F.s,30,408,M.r,43
132,15,6,raard,intense,3207,M.s,46,408,M.r,43
132,16,6,tapir,calm,3208,F.s,53,408,M.r,43
132,17,5,revel,calm,3209,M.s,39,408,M.r,43
132,18,2,reeli,calm,3210,F.s,44,408,M.r,43
132,19,2,raand,intense,3211,M.s,50,408,M.r,43
132,20,3,krpir,intense,3212,F.s,31,408,M.r,43
132,21,3,mafra,intense,3213,M.s,20,408,M.r,43
132,22,3,pueli,intense,3214,F.s,37,408,M.r,43
132,23,5,povei,calm,3215,M.s,31,408,M.r,43
132,24,5,pomir,intense,3216,F.s,38,408,M.r,43
132,25,6,laerk,intense,3217,M.s,44,408,M.r,43
132,26,7,pamer,calm,3218,F.s,50,408,M.r,43
132,27,5,saerk,intense,3219,M.s,41,408,M.r,43
132,28,2,mxmer,calm,3220,F.s,19,408,M.r,43
132,29,6,auerk,intense,3221,M.s,50,408,M.r,43
